sep=;
Datum;Högstakurs;Lägstakurs;Stängn.kurs;Genomsnittspris;Tot.vol.;Oms;
2013-12-04;742,42;732,12;737,26;;1;11286371103;
2013-12-03;752,38;738,15;739,35;;1;12455393063;
2013-12-02;755,14;751,11;752,48;;1;7987077671;
2013-11-29;758,21;754,32;754,32;;1;10163626060;
2013-11-28;759,17;756,05;758,31;;1;7591854822;
2013-11-27;756,39;752,26;755,71;;1;8067218867;
2013-11-26;753,55;751,15;752,52;;1;11270318409;
2013-11-25;752,29;750,00;752,29;;1;7308474637;
2013-11-22;747,98;744,05;747,98;;1;8560455323;
2013-11-21;744,03;739,51;744,03;;1;8427890739;
2013-11-20;748,19;743,65;746,27;;1;8623209781;
2013-11-19;749,51;746,86;748,51;;1;7780933047;
2013-11-18;751,54;744,89;751,40;;1;10335703714;
2013-11-15;746,86;742,93;746,38;;1;10257549744;
2013-11-14;743,05;739,33;742,94;;1;10300518253;
2013-11-13;737,92;732,33;735,28;;1;10223567621;
2013-11-12;742,70;738,19;738,72;;1;9201697726;
2013-11-11;742,70;739,80;742,45;;1;6993121123;
2013-11-08;741,32;735,22;738,92;;1;9554860151;
2013-11-07;746,18;737,45;740,28;;1;12425272172;
2013-11-06;741,29;733,86;738,96;;1;11649231317;
2013-11-05;738,84;731,59;733,10;;1;10638253700;
2013-11-04;738,78;735,47;736,23;;1;8630815593;
2013-11-01;738,12;732,52;734,11;;1;5198011996;
2013-10-31;740,10;735,62;737,02;;1;10613600684;
2013-10-30;743,11;738,91;740,70;;1;10192353396;
2013-10-29;742,73;738,31;740,82;;1;10609222229;
2013-10-28;744,87;738,89;740,07;;1;11395041271;
2013-10-25;743,58;739,09;742,35;;1;15376250723;
2013-10-24;747,93;743,36;747,91;;1;15032224638;
2013-10-23;746,65;743,03;744,48;;1;12866017184;
2013-10-22;749,10;744,19;748,68;;1;15565072348;
2013-10-21;744,40;739,99;743,42;;1;10303113804;
2013-10-18;739,07;729,93;739,07;;1;11075683690;
2013-10-17;731,40;725,08;728,78;;1;11141191917;
2013-10-16;730,31;723,05;729,99;;1;10319659955;
2013-10-15;733,42;728,24;729,88;;1;12030996293;
2013-10-14;727,04;723,02;725,50;;1;7415948620;
2013-10-11;730,71;726,96;729,85;;1;8557871314;
2013-10-10;727,28;716,25;726,49;;1;10252489302;
2013-10-09;717,91;711,52;712,40;;1;10440569519;
2013-10-08;719,82;715,25;716,33;;1;10578662721;
2013-10-07;721,72;715,65;719,88;;1;8938434024;
2013-10-04;726,66;722,18;722,96;;1;9415489356;
2013-10-03;731,51;724,70;725,52;;1;10078100244;
2013-10-02;730,18;724,80;727,53;;1;9773831477;
2013-10-01;732,58;726,40;732,23;;1;9431533175;
2013-09-30;728,59;723,73;727,31;;1;11374626644;
2013-09-27;738,62;731,33;733,04;;1;10141081829;
2013-09-26;737,90;735,15;736,31;;1;14406930477;
2013-09-25;738,86;731,83;733,12;;1;17631620247;
2013-09-24;741,79;737,66;741,79;;1;12178703383;
2013-09-23;744,47;736,79;737,67;;1;9319808588;
2013-09-20;745,02;742,88;743,95;;1;10325175620;
2013-09-19;747,44;743,01;744,83;;1;12651056962;
2013-09-18;738,77;735,67;738,47;;1;9963420759;
2013-09-17;739,11;737,08;737,11;;1;9301779279;
2013-09-16;741,20;737,67;739,87;;1;10878142347;
2013-09-13;733,80;731,27;733,33;;1;8485093489;
2013-09-12;736,77;732,81;734,72;;1;11628860494;
2013-09-11;737,51;732,90;735,72;;1;10927835361;
2013-09-10;734,19;726,74;734,18;;1;11985446255;
2013-09-09;724,19;719,77;723,18;;1;8364980622;
2013-09-06;723,48;717,41;723,20;;1;12891175994;
2013-09-05;723,09;718,46;720,08;;1;13139176747;
2013-09-04;719,32;712,24;718,24;;1;8948721583;
2013-09-03;716,53;708,77;715,05;;1;13380065981;
2013-09-02;711,20;704,94;710,85;;1;7803004135;
2013-08-30;707,10;700,55;700,67;;1;9996883814;
2013-08-29;706,57;702,63;705,86;;1;8563336038;
2013-08-28;706,33;696,93;702,08;;1;10161630522;
2013-08-27;715,54;705,07;706,40;;1;10711626065;
2013-08-26;719,00;712,57;718,00;;1;6477069187;
2013-08-23;717,20;712,53;716,99;;1;7424772072;
2013-08-22;715,80;707,47;713,41;;1;8429525789;
2013-08-21;719,71;707,21;707,21;;1;9175217996;
2013-08-20;718,71;712,99;718,17;;1;7989294623;
2013-08-19;724,16;720,16;720,76;;1;9093546601;
2013-08-16;722,65;714,47;722,64;;1;7937304026;
2013-08-15;724,27;713,09;716,77;;1;8752353701;
2013-08-14;727,51;724,57;725,99;;1;7532600452;
2013-08-13;725,79;721,18;724,17;;1;10220626654;
2013-08-12;722,03;717,85;720,32;;1;8087448202;
2013-08-09;722,49;717,71;720,20;;1;7742924432;
2013-08-08;720,09;715,32;717,23;;1;7732685530;
2013-08-07;715,57;711,50;713,19;;1;7253889646;
2013-08-06;721,97;714,24;715,44;;1;7855455115;
2013-08-05;720,85;718,31;720,35;;1;5428058108;
2013-08-02;720,60;716,67;718,99;;1;6401111971;
2013-08-01;718,48;713,53;718,48;;1;6845131269;
2013-07-31;714,33;709,44;710,23;;1;6707698335;
2013-07-30;712,35;707,71;711,29;;1;6387350087;
2013-07-29;711,06;705,09;706,19;;1;5639273258;
2013-07-26;711,84;704,86;706,54;;1;6581566092;
2013-07-25;709,53;703,31;709,53;;1;8059284227;
2013-07-24;709,95;703,42;708,73;;1;9012001884;
2013-07-23;703,96;700,32;701,24;;1;8009313842;
2013-07-22;705,63;697,73;699,40;;1;8333417193;
2013-07-19;703,87;697,53;703,87;;1;12051062774;
2013-07-18;703,60;697,37;702,56;;1;13608110638;
2013-07-17;703,17;696,07;699,68;;1;11608693423;
2013-07-16;703,18;698,73;699,87;;1;10435458887;
2013-07-15;704,41;699,80;700,44;;1;8538491540;
2013-07-12;701,54;698,15;698,27;;1;8516944835;
2013-07-11;698,22;694,68;698,22;;1;9631469451;
2013-07-10;689,38;683,24;688,68;;1;8387001711;
2013-07-09;687,84;682,59;687,83;;1;8803995797;
2013-07-08;683,03;675,70;680,60;;1;7194715949;
2013-07-05;682,68;670,91;672,59;;1;8600187445;
2013-07-04;677,94;667,19;676,44;;1;9405531614;
2013-07-03;664,78;658,10;664,77;;1;8167422238;
2013-07-02;670,78;663,58;668,26;;1;9221759726;
2013-07-01;669,92;661,67;669,61;;1;9912259716;
2013-06-28;671,27;662,33;662,80;;1;12157334852;
2013-06-27;669,55;658,96;668,42;;1;10097046868;
2013-06-26;660,56;650,41;659,16;;1;11189886263;
2013-06-25;652,71;644,24;650,35;;1;14785161346;
2013-06-24;651,70;639,81;640,59;;1;15528432088;
2013-06-20;670,43;655,95;656,70;;1;18284608652;
2013-06-19;686,19;676,50;676,92;;1;19008783565;
2013-06-18;688,13;680,61;686,41;;1;8784002644;
2013-06-17;686,93;679,00;684,49;;1;8828443983;
2013-06-14;681,89;676,10;677,85;;1;10805147005;
2013-06-13;675,66;665,20;675,33;;1;12566820048;
2013-06-12;685,42;676,83;677,22;;1;9476987250;
2013-06-11;684,99;678,14;680,99;;1;12216766396;
2013-06-10;688,58;684,42;686,11;;1;9113338586;
2013-06-07;689,21;676,64;686,32;;1;13591754171;
2013-06-05;693,94;681,70;682,84;;1;10903328757;
2013-06-04;701,29;694,09;695,06;;1;9701988425;
2013-06-03;702,53;691,29;695,62;;1;10337357276;
2013-05-31;704,31;695,63;698,63;;1;15488228263;
2013-05-30;705,96;699,31;704,21;;1;9070592022;
2013-05-29;711,11;701,47;702,42;;1;9561874207;
2013-05-28;715,05;709,65;714,14;;1;9555809682;
2013-05-27;707,21;701,64;707,21;;1;4776348911;
2013-05-24;706,75;698,35;699,60;;1;9051552387;
2013-05-23;708,11;698,47;703,09;;1;14509249614;
2013-05-22;721,54;715,21;719,96;;1;12070152564;
2013-05-21;716,23;710,04;716,23;;1;10706543055;
2013-05-20;717,39;712,20;713,84;;1;8875904851;
2013-05-17;714,86;708,46;714,49;;1;11436550908;
2013-05-16;712,33;707,15;709,92;;1;11126370930;
2013-05-15;707,90;703,83;707,84;;1;9539574205;
2013-05-14;704,77;700,85;704,46;;1;10712451310;
2013-05-13;705,23;701,04;702,75;;1;10061824290;
2013-05-10;705,87;700,62;703,34;;1;13271381414;
2013-05-08;700,01;692,98;700,01;;1;5884315951;
2013-05-07;695,63;691,48;692,02;;1;11503933337;
2013-05-06;691,17;687,24;690,29;;1;6479664464;
2013-05-03;691,00;681,00;688,19;;1;11604402852;
2013-05-02;683,90;678,36;682,73;;1;13041797098;
2013-04-30;687,96;684,86;685,50;;1;7356531822;
2013-04-29;683,83;677,98;682,98;;1;10974772743;
2013-04-26;680,69;675,45;679,62;;1;15425770889;
2013-04-25;680,52;668,11;678,81;;1;16815707171;
2013-04-24;668,92;660,68;668,92;;1;15583906880;
2013-04-23;663,12;647,10;663,12;;1;17954669127;
2013-04-22;654,06;646,35;646,56;;1;12259455641;
2013-04-19;651,86;645,62;647,59;;1;11168564844;
2013-04-18;653,14;645,17;648,25;;1;12844825179;
2013-04-17;661,01;647,93;648,32;;1;16871200122;
2013-04-16;664,36;657,46;658,92;;1;12225585489;
2013-04-15;669,46;659,45;663,89;;1;11268380615;
2013-04-12;672,50;667,73;668,72;;1;10682828457;
2013-04-11;674,51;670,91;673,43;;1;10073988027;
2013-04-10;672,07;662,56;671,62;;1;12853411360;
2013-04-09;662,09;657,70;660,74;;1;10440447406;
2013-04-08;661,84;653,94;655,25;;1;8946502584;
2013-04-05;666,00;653,28;656,67;;1;12697775157;
2013-04-04;673,70;662,56;664,23;;1;12442710101;
2013-04-03;676,07;671,04;672,26;;1;10606941105;
2013-04-02;676,11;670,60;675,44;;1;11279066430;
2013-03-28;671,88;666,08;671,08;;1;6494680635;
2013-03-27;669,55;661,88;666,68;;1;10277453010;
2013-03-26;668,83;664,94;666,41;;1;10266299578;
2013-03-25;672,98;664,43;666,51;;1;11317817153;
2013-03-22;667,28;658,46;666,71;;1;11585963186;
2013-03-21;666,92;659,24;661,33;;1;12715943314;
2013-03-20;667,19;663,25;665,91;;1;11765056093;
2013-03-19;670,09;661,91;662,22;;1;16376067802;
2013-03-18;671,35;663,36;670,25;;1;11323218455;
2013-03-15;676,09;673,18;674,83;;1;15791984799;
2013-03-14;675,24;670,91;675,15;;1;10692114024;
2013-03-13;668,91;664,46;668,74;;1;9463568895;
2013-03-12;673,55;667,62;667,70;;1;12180103711;
2013-03-11;673,01;670,06;672,89;;1;7304114612;
2013-03-08;674,09;669,70;671,54;;1;9892889786;
2013-03-07;670,87;667,12;668,04;;1;11765105478;
2013-03-06;673,81;667,87;667,96;;1;11682367736;
2013-03-05;672,48;666,91;671,81;;1;13249924300;
2013-03-04;664,63;658,19;664,59;;1;8829889420;
2013-03-01;665,74;658,30;663,13;;1;9767897813;
2013-02-28;664,08;660,18;663,49;;1;10846123757;
2013-02-27;661,09;652,58;661,02;;1;9377412579;
2013-02-26;659,48;653,60;653,92;;1;11972486991;
2013-02-25;670,42;662,87;663,75;;1;10987648893;
2013-02-22;667,94;659,62;666,41;;1;11125498544;
2013-02-21;662,56;656,42;658,60;;1;12263246506;
2013-02-20;666,63;661,79;665,80;;1;13093317206;
2013-02-19;662,68;656,99;662,66;;1;11396456553;
2013-02-18;658,17;655,97;657,95;;1;7933688051;
2013-02-15;659,21;654,75;657,14;;1;11187401900;
2013-02-14;657,01;652,86;655,67;;1;12966164685;
2013-02-13;657,71;652,09;657,45;;1;11747095048;
2013-02-12;651,55;646,09;651,16;;1;10268874566;
2013-02-11;651,62;646,22;648,76;;1;11568956907;
2013-02-08;650,59;645,84;650,34;;1;11084992534;
2013-02-07;651,11;644,56;645,60;;1;11928572544;
2013-02-06;653,05;646,44;649,72;;1;16037776700;
2013-02-05;649,29;640,20;649,29;;1;13733251469;
2013-02-04;651,53;641,92;642,30;;1;13146283880;
2013-02-01;651,32;644,42;650,18;;1;14532589113;
2013-01-31;652,87;645,27;645,27;;1;19282592542;
2013-01-30;648,14;643,69;648,14;;1;17584126454;
2013-01-29;643,08;639,90;643,08;;1;9979594826;
2013-01-28;644,14;641,38;642,70;;1;10761295566;
2013-01-25;641,48;634,51;641,48;;1;10701056056;
2013-01-24;635,79;630,98;635,79;;1;12509495816;
2013-01-23;633,28;630,42;632,73;;1;10589557128;
2013-01-22;633,64;629,43;631,59;;1;10261094747;
2013-01-21;633,98;629,50;633,70;;1;8713003906;
2013-01-18;632,30;628,99;629,79;;1;9174480067;
2013-01-17;630,35;625,64;629,73;;1;10810528143;
2013-01-16;626,30;622,32;626,27;;1;8845526811;
2013-01-15;627,36;623,08;624,22;;1;12450200099;
2013-01-14;629,71;625,66;626,59;;1;9069998272;
2013-01-11;626,22;623,92;626,22;;1;10730141321;
2013-01-10;626,13;622,92;623,73;;1;12396253764;
2013-01-09;625,44;620,15;624,50;;1;9017762376;
2013-01-08;627,52;622,67;623,36;;1;8938228900;
2013-01-07;630,04;626,10;626,11;;1;8832438854;
2013-01-04;629,79;624,49;629,79;;1;7838341879;
2013-01-03;626,82;624,05;626,62;;1;7423237020;
2013-01-02;626,37;619,17;626,37;;1;8912674444;
2012-12-28;616,55;612,06;612,39;;1;8239675940;
2012-12-27;616,63;611,28;614,99;;1;6926388920;
2012-12-21;613,77;608,46;613,38;;1;10171665662;
2012-12-20;614,48;610,95;613,92;;1;8288927522;
2012-12-19;615,50;612,62;614,95;;1;11205974902;
2012-12-18;614,79;611,76;614,25;;1;11451797654;
2012-12-17;611,29;607,07;611,04;;1;8514596257;
2012-12-14;609,07;606,26;608,88;;1;9323968395;
2012-12-13;611,98;605,20;605,20;;1;13898054775;
2012-12-12;615,27;611,46;612,18;;1;8624093551;
2012-12-11;615,02;610,95;614,74;;1;8946569120;
2012-12-10;613,35;606,06;612,68;;1;9480347127;
2012-12-07;609,88;606,52;608,89;;1;7860812470;
2012-12-06;610,81;606,64;608,37;;1;9069238893;
2012-12-05;607,16;604,07;604,58;;1;8114543341;
2012-12-04;603,79;600,96;603,00;;1;7317482156;
2012-12-03;607,03;601,70;602,76;;1;7679997877;
2012-11-30;603,97;599,65;601,21;;1;10995624327;
2012-11-29;600,58;594,45;600,58;;1;8998601940;
2012-11-28;591,83;587,53;591,69;;1;7598492996;
2012-11-27;594,10;591,04;592,83;;1;7617325277;
2012-11-26;593,04;588,40;590,35;;1;7099006551;
2012-11-23;591,80;584,58;591,80;;1;6777637162;
2012-11-22;586,68;582,51;586,14;;1;7068448316;
2012-11-21;583,16;578,68;581,78;;1;6991989971;
2012-11-20;582,45;578,09;581,57;;1;7937559339;
2012-11-19;579,76;570,97;579,76;;1;7957688323;
2012-11-16;574,92;566,58;566,86;;1;8763810093;
2012-11-15;576,43;572,09;572,49;;1;8497805513;
2012-11-14;582,41;578,39;579,97;;1;9294075175;
2012-11-13;581,30;574,44;580,84;;1;8383802623;
2012-11-12;583,42;579,39;580,98;;1;5783375819;
2012-11-09;584,55;576,01;580,68;;1;7963345216;
2012-11-08;587,72;581,13;582,72;;1;8529220823;
2012-11-07;596,13;583,87;583,88;;1;10346954714;
2012-11-06;593,33;587,83;592,57;;1;9111994677;
2012-11-05;590,52;587,12;587,77;;1;8340204702;
2012-11-02;591,00;587,18;591,00;;1;4715388619;
2012-11-01;587,82;578,58;587,06;;1;9726190133;
2012-10-31;587,76;580,80;580,87;;1;9100162597;
2012-10-30;585,23;581,36;584,12;;1;6589033216;
2012-10-29;583,94;579,67;581,92;;1;6513473343;
2012-10-26;584,65;577,32;583,80;;1;10042727849;
2012-10-25;584,29;575,76;581,87;;1;10964440713;
2012-10-24;580,31;569,28;578,28;;1;14922751656;
2012-10-23;587,35;574,11;576,60;;1;12675737532;
2012-10-22;591,05;583,80;586,62;;1;9929479934;
2012-10-19;594,10;585,53;585,53;;1;10579345889;
2012-10-18;595,05;589,97;594,62;;1;12888598356;
2012-10-17;591,62;587,48;591,62;;1;11630522086;
2012-10-16;589,07;583,92;589,07;;1;9461771650;
2012-10-15;586,46;581,09;584,34;;1;8015603639;
2012-10-12;584,66;580,74;582,04;;1;8027479856;
2012-10-11;587,31;580,11;585,24;;1;8579577442;
2012-10-10;588,97;582,13;583,04;;1;9194157274;
2012-10-09;595,56;589,69;589,86;;1;8189743709;
2012-10-08;597,72;592,73;593,49;;1;6685833481;
2012-10-05;602,89;595,62;600,74;;1;9847412575;
2012-10-04;595,58;590,67;594,63;;1;8743492828;
2012-10-03;595,16;591,33;593,19;;1;8386953528;
2012-10-02;598,16;591,63;595,14;;1;9843806520;
2012-10-01;596,18;586,51;595,39;;1;8731816424;
2012-09-28;596,49;587,88;588,07;;1;12083726441;
2012-09-27;597,07;592,35;593,75;;1;11612989741;
2012-09-26;598,81;592,95;594,34;;1;10119555627;
2012-09-25;603,81;596,58;603,58;;1;12554161355;
2012-09-24;601,05;596,69;600,51;;1;9144856872;
2012-09-21;604,40;599,96;601,23;;1;11083337243;
2012-09-20;602,10;598,93;600,85;;1;9703735402;
2012-09-19;605,52;602,21;604,62;;1;9049143376;
2012-09-18;604,44;599,26;601,54;;1;10642487495;
2012-09-17;608,41;604,83;606,04;;1;9819174383;
2012-09-14;611,46;602,66;609,19;;1;16901036000;
2012-09-13;593,76;590,76;593,57;;1;8483260788;
2012-09-12;594,69;587,33;593,61;;1;11661974140;
2012-09-11;589,11;580,68;589,11;;1;7699861846;
2012-09-10;587,75;584,29;584,48;;1;6871207124;
2012-09-07;588,32;582,00;586,22;;1;12647488472;
2012-09-06;581,27;568,03;578,88;;1;11459802169;
2012-09-05;569,13;562,56;567,72;;1;8941206967;
2012-09-04;573,77;564,56;565,95;;1;7795187227;
2012-09-03;574,74;568,32;573,20;;1;5445267959;
2012-08-31;572,59;564,89;570,38;;1;8321273224;
2012-08-30;570,09;564,31;567,01;;1;7488670331;
2012-08-29;573,20;568,16;570,87;;1;6817410774;
2012-08-28;577,71;568,36;568,36;;1;8725407171;
2012-08-27;580,70;576,09;580,70;;1;4176458605;
2012-08-24;577,75;572,80;577,54;;1;7886610216;
2012-08-23;586,23;574,78;576,81;;1;7297371147;
2012-08-22;588,45;578,61;580,77;;1;8549120221;
2012-08-21;593,08;589,68;592,42;;1;7724603457;
2012-08-20;596,86;590,16;591,70;;1;6051956111;
2012-08-17;596,24;590,03;595,75;;1;8636065876;
2012-08-16;588,86;585,40;588,70;;1;6603910793;
2012-08-15;589,49;586,28;587,21;;1;6729146466;
2012-08-14;593,05;588,03;590,58;;1;6607913306;
2012-08-13;591,04;587,08;590,08;;1;6044971549;
2012-08-10;593,12;586,79;591,35;;1;6511057415;
2012-08-09;594,38;589,25;593,76;;1;6922105335;
2012-08-08;590,68;585,47;590,68;;1;6150260925;
2012-08-07;589,10;581,78;588,14;;1;7639697232;
2012-08-06;591,01;587,25;588,10;;1;8009092086;
2012-08-03;589,67;577,55;589,30;;1;7546999462;
2012-08-02;588,55;574,82;576,70;;1;9461865888;
2012-08-01;583,02;579,12;581,13;;1;6265862342;
2012-07-31;584,80;579,43;582,90;;1;7806181952;
2012-07-30;583,59;577,74;582,52;;1;6898426965;
2012-07-27;580,23;569,89;579,07;;1;8997265374;
2012-07-26;575,33;558,60;572,84;;1;10764866232;
2012-07-25;565,91;555,63;563,10;;1;7904629056;
2012-07-24;561,34;555,83;559,18;;1;7147491704;
2012-07-23;565,95;554,07;559,04;;1;8719307460;
2012-07-20;576,88;568,54;570,37;;1;11326086817;
2012-07-19;575,70;568,06;575,53;;1;11221901327;
2012-07-18;566,22;556,70;565,64;;1;11439596759;
2012-07-17;569,39;559,76;561,26;;1;11387332788;
2012-07-16;567,73;563,25;567,73;;1;7666883761;
2012-07-13;565,50;556,36;563,88;;1;6720653632;
2012-07-12;559,29;552,73;554,68;;1;7168878584;
2012-07-11;563,36;558,05;561,40;;1;7595097919;
2012-07-10;565,83;557,24;563,25;;1;7191523662;
2012-07-09;561,55;557,64;558,88;;1;6665371731;
2012-07-06;567,82;561,43;561,43;;1;6573741435;
2012-07-05;574,86;563,91;568,61;;1;9850987916;
2012-07-04;571,10;564,32;569,21;;1;5232397083;
2012-07-03;569,66;561,93;569,66;;1;10975136733;
2012-07-02;564,13;557,80;560,89;;1;9590701157;
2012-06-29;557,71;545,95;557,71;;1;12643427644;
2012-06-28;544,76;531,65;535,33;;1;8524804855;
2012-06-27;543,12;536,58;542,42;;1;7290382903;
2012-06-26;541,50;534,28;536,55;;1;7775884521;
2012-06-25;547,63;538,77;539,38;;1;9872956569;
2012-06-21;556,40;551,12;553,24;;1;9939570728;
2012-06-20;556,84;546,78;556,32;;1;11067825932;
2012-06-19;549,45;538,59;548,67;;1;9387284301;
2012-06-18;545,17;533,71;538,67;;1;8920359757;
2012-06-15;538,63;534,62;536,65;;1;10764836208;
2012-06-14;536,02;526,19;533,44;;1;10721426695;
2012-06-13;548,70;534,03;536,08;;1;14299629673;
2012-06-12;544,45;538,20;543,64;;1;9286182409;
2012-06-11;553,03;541,89;541,89;;1;10234335516;
2012-06-08;540,34;532,83;538,67;;1;11460825152;
2012-06-07;547,33;536,63;543,32;;1;14427854216;
2012-06-05;529,37;523,98;525,88;;1;7071690720;
2012-06-04;529,00;520,61;523,46;;1;7407002801;
2012-06-01;543,67;523,98;529,36;;1;13884714027;
2012-05-31;549,68;537,56;541,06;;1;17260242598;
2012-05-30;553,92;544,69;546,68;;1;11145992685;
2012-05-29;557,68;547,85;555,20;;1;10239776329;
2012-05-28;553,38;540,98;545,32;;1;6688941680;
2012-05-25;550,25;539,81;544,57;;1;8565343389;
2012-05-24;546,16;537,33;545,56;;1;8077955080;
2012-05-23;548,95;538,46;539,07;;1;10956856418;
2012-05-22;555,19;544,16;553,52;;1;11669986477;
2012-05-21;540,49;528,65;539,62;;1;9365219542;
2012-05-18;536,57;528,43;529,07;;1;13990585400;
2012-05-16;549,48;543,03;545,38;;1;7077760647;
2012-05-15;560,30;550,46;552,31;;1;11146105013;
2012-05-14;565,49;549,56;554,66;;1;10951504267;
2012-05-11;569,19;561,30;568,84;;1;8942054650;
2012-05-10;568,00;559,25;565,83;;1;11101646900;
2012-05-09;566,94;553,53;560,07;;1;12452295877;
2012-05-08;567,55;559,54;560,78;;1;12241928456;
2012-05-07;568,62;557,85;568,02;;1;7644687581;
2012-05-04;578,72;565,02;568,14;;1;12771396297;
2012-05-03;581,03;573,60;578,98;;1;12039199335;
2012-05-02;585,14;571,02;574,48;;1;14191607387;
2012-04-30;579,69;576,10;579,18;;1;6691822005;
2012-04-27;576,98;564,09;576,42;;1;16485462563;
2012-04-26;572,46;562,02;564,40;;1;15183890677;
2012-04-25;569,06;563,56;567,54;;1;17061760297;
2012-04-24;561,90;553,50;559,55;;1;14704536198;
2012-04-23;571,31;548,98;550,59;;1;16282184141;
2012-04-20;575,01;566,59;574,92;;1;11891901809;
2012-04-19;574,40;567,79;568,74;;1;15456110693;
2012-04-18;575,09;564,77;565,76;;1;13242398337;
2012-04-17;577,89;563,01;575,67;;1;12592810267;
2012-04-16;569,42;557,45;565,26;;1;10027688342;
2012-04-13;570,68;559,04;560,12;;1;10702785558;
2012-04-12;571,98;558,40;571,46;;1;13072583323;
2012-04-11;561,91;552,94;559,21;;1;13035530215;
2012-04-10;562,40;552,88;552,89;;1;11873613877;
2012-04-05;573,05;562,25;564,98;;1;5889747108;
2012-04-04;582,12;564,53;566,77;;1;14646976287;
2012-04-03;588,80;584,49;584,94;;1;11161408235;
2012-04-02;587,48;575,92;587,48;;1;11648046972;
2012-03-30;580,77;574,90;580,54;;1;13181982132;
2012-03-29;582,52;568,95;570,67;;1;15000314693;
2012-03-28;588,84;580,18;581,78;;1;11611479977;
2012-03-27;594,23;585,68;586,82;;1;10941844347;
2012-03-26;590,17;577,79;590,17;;1;11349115933;
2012-03-23;580,04;571,40;579,57;;1;10770146228;
2012-03-22;584,29;571,00;574,55;;1;13449858809;
2012-03-21;591,35;578,42;580,62;;1;14031007289;
2012-03-20;594,52;585,82;587,78;;1;12825690043;
2012-03-19;597,94;594,02;597,15;;1;10774282149;
2012-03-16;600,17;594,96;598,10;;1;13959742855;
2012-03-15;596,73;592,08;596,73;;1;12325362244;
2012-03-14;595,69;591,63;594,54;;1;11910644409;
2012-03-13;589,63;585,51;589,63;;1;10346275008;
2012-03-12;583,70;578,79;582,17;;1;8535961867;
2012-03-09;584,31;578,06;581,56;;1;11420569131;
2012-03-08;581,04;570,70;581,03;;1;14895454297;
2012-03-07;568,89;561,26;566,03;;1;11724710211;
2012-03-06;580,90;561,67;562,70;;1;16111877553;
2012-03-05;585,95;581,05;583,78;;1;9595764782;
2012-03-02;588,55;583,83;587,69;;1;9268260438;
2012-03-01;589,48;581,35;587,27;;1;10872168014;
2012-02-29;590,12;584,66;586,10;;1;12867446607;
2012-02-28;586,22;581,55;586,03;;1;10366449172;
2012-02-27;584,02;575,74;581,65;;1;10222588485;
2012-02-24;586,07;580,89;585,39;;1;11793226212;
2012-02-23;585,58;577,74;582,95;;1;14768266523;
2012-02-22;590,08;579,39;583,54;;1;15061495975;
2012-02-21;593,19;588,19;589,25;;1;11572257426;
2012-02-20;592,69;587,01;592,44;;1;11052511446;
2012-02-17;587,66;583,22;586,42;;1;13408976583;
2012-02-16;581,13;572,13;580,89;;1;11711670063;
2012-02-15;579,74;573,95;578,29;;1;11493796499;
2012-02-14;576,10;569,47;570,64;;1;11026647457;
2012-02-13;576,13;571,03;572,94;;1;8824007804;
2012-02-10;572,71;564,67;568,41;;1;12574679003;
2012-02-09;576,56;571,09;573,70;;1;12831967154;
2012-02-08;577,96;571,40;572,78;;1;12575729796;
2012-02-07;575,55;567,05;572,67;;1;13212284020;
2012-02-06;575,34;568,99;573,67;;1;10297705488;
2012-02-03;578,18;567,58;575,92;;1;14298339253;
2012-02-02;570,87;565,01;568,68;;1;14680462302;
2012-02-01;568,83;552,90;568,02;;1;17799999953;
2012-01-31;558,18;552,18;553,77;;1;14581079481;
2012-01-30;554,61;546,23;549,50;;1;9439967624;
2012-01-27;562,04;555,10;556,93;;1;11088790163;
2012-01-26;560,90;549,69;558,69;;1;18172371653;
2012-01-25;550,73;544,72;548,25;;1;14537558331;
2012-01-24;555,71;547,11;552,28;;1;13191671497;
2012-01-23;557,14;550,91;556,96;;1;10291267281;
2012-01-20;555,80;550,89;552,87;;1;12534385387;
2012-01-19;556,19;550,39;554,66;;1;14720641379;
2012-01-18;550,07;541,74;549,67;;1;12130364471;
2012-01-17;548,82;543,51;547,61;;1;13108743960;
2012-01-16;542,21;534,65;541,84;;1;8551993744;
2012-01-13;546,56;534,71;539,13;;1;13091702333;
2012-01-12;547,24;539,84;542,06;;1;13442105207;
2012-01-11;542,01;537,07;538,87;;1;10419895411;
2012-01-10;540,57;534,32;539,84;;1;12029184740;
2012-01-09;534,49;530,33;531,57;;1;11326311585;
2012-01-05;535,55;532,38;534,33;;1;6851362047;
2012-01-04;540,48;533,80;535,89;;1;12513926933;
2012-01-03;541,96;532,44;541,96;;1;11349282564;
2012-01-02;534,08;521,24;531,37;;1;5361698316;
2011-12-30;524,45;518,41;524,32;;1;7426297649;
2011-12-29;519,06;513,94;519,06;;1;5501893161;
2011-12-28;520,94;513,65;515,01;;1;6716161653;
2011-12-27;523,30;518,19;518,92;;1;3770663857;
2011-12-23;521,12;516,26;521,12;;1;5250296656;
2011-12-22;515,42;510,15;515,32;;1;8959709571;
2011-12-21;517,36;506,99;509,79;;1;11183995016;
2011-12-20;509,60;492,91;509,25;;1;11582391774;
2011-12-19;503,81;493,39;495,95;;1;8613360999;
2011-12-16;503,15;495,95;497,30;;1;11417900021;
2011-12-15;504,39;494,22;501,56;;1;11428034972;
2011-12-14;508,73;496,45;497,53;;1;13004923902;
2011-12-13;512,83;497,18;506,94;;1;12387659306;
